file path,line #,comment,satd
XX-Net/code/default/x_tunnel/local/base_container.py,430,"xlog.debug(""resolve %s to %s"", host, ip)",
XX-Net/code/default/x_tunnel/local/base_container.py,432,set reuseaddr option to avoid 10048 socket error,
XX-Net/code/default/x_tunnel/local/base_container.py,434,resize socket recv buffer ->256K to improve browser releated application performance,
XX-Net/code/default/x_tunnel/local/base_container.py,436,disable negal algorithm to send http request quickly.,
XX-Net/code/default/x_tunnel/local/base_container.py,438,set a short timeout to trigger timeout retry more quickly.,
XX-Net/code/default/x_tunnel/local/base_container.py,443,record TCP connection time,
XX-Net/code/default/x_tunnel/local/base_container.py,444,conn_time = time.time() - start_time,
XX-Net/code/default/x_tunnel/local/base_container.py,445,"xlog.debug(""tcp conn %s %s time:%d"", host, ip, conn_time * 1000)",
XX-Net/code/default/x_tunnel/local/base_container.py,449,conn_time = int((time.time() - start_time) * 1000),
XX-Net/code/default/x_tunnel/local/base_container.py,450,"xlog.debug(""tcp conn host:%s %s:%d fail t:%d %r"", host, ip, port, conn_time, e)",
XX-Net/code/default/x_tunnel/local/base_container.py,459,"xlog.warn(""put_send_data %s conn:%d seq:%d next:%d"",",
XX-Net/code/default/x_tunnel/local/base_container.py,460,"self.session.session_id, self.conn_id,",
XX-Net/code/default/x_tunnel/local/base_container.py,461,"seq, self.next_cmd_seq)",
XX-Net/code/default/x_tunnel/local/base_container.py,477,"self.xlog.debug(""Conn session:%s conn:%d get data len:%d "", self.session.session_id, self.conn_id, len(payload))",
XX-Net/code/default/x_tunnel/local/base_container.py,492,data,
XX-Net/code/default/x_tunnel/local/base_container.py,495,ack:,
XX-Net/code/default/x_tunnel/local/base_container.py,504,Closed,
XX-Net/code/default/x_tunnel/local/base_container.py,513,Create connect,
XX-Net/code/default/x_tunnel/local/base_container.py,567,"xlog.debug(""Conn:%d ack:%d"", self.conn_id, self.sended_window_position)",
XX-Net/code/default/x_tunnel/local/base_container.py,616,"xlog.debug(""Conn session:%s conn:%d recv blocked, rcv:%d, ack:%d"", self.session.session_id, self.conn_id, self.received_position, self.remote_acked_position)",
XX-Net/code/default/x_tunnel/local/base_container.py,631,"xlog.debug(""Conn session:%s conn:%d recv socket closed"", self.session.session_id, self.conn_id)",
XX-Net/code/default/x_tunnel/local/base_container.py,644,"xlog.debug(""Conn session:%s conn:%d Recv len:%d id:%d"", self.session.session_id, self.conn_id, data_len, self.recv_id)",
XX-Net/code/default/x_tunnel/local/base_container.py,646,"xlog.debug(""Conn session:%s conn:%d Recv worker stopped"", self.session.session_id, self.conn_id)",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,81,"logging.exception(""e:%r"", e)",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,106,"logging.exception(""e:%r"", e)",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,135,"logging.exception(""e:%r"", e)",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,160,"logging.exception(""e:%r"", e)",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,179,Socks4 or Socks4a,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,225,"socks version 5, no auth needed.",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,239,1. Tcp connect,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,241,Command not supported,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,246,IPv4,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,249,Domain name,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,255,IPv6,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,260,Command not supported,
XX-Net/code/default/x_tunnel/local/proxy_handler.py,335,"if method not in [""GET"", ""HEAD"", ""POST"", ""PUT"", ""DELETE"", ""OPTIONS"", ""TRACE"", ""PATCH""]:",
XX-Net/code/default/x_tunnel/local/proxy_handler.py,336,"xlog.warn(""https req method not known:%s"", method)",
XX-Net/code/default/x_tunnel/local/tls_relay_front/test.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/tls_relay_front/test.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/tls_relay_front/web_control.py,1,!/usr/bin/env python,
XX-Net/code/default/x_tunnel/local/tls_relay_front/web_control.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,9,front,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,13,https_dispather,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,20,ip_manager,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,25,connect_manager,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,29,check_ip,
XX-Net/code/default/x_tunnel/local/tls_relay_front/config.py,33,connect_creator,
XX-Net/code/default/x_tunnel/local/tls_relay_front/connect_creator.py,30,"set struct linger{l_onoff=1,l_linger=0} to avoid 10048 socket error",
XX-Net/code/default/x_tunnel/local/tls_relay_front/connect_creator.py,32,resize socket recv buffer ->64 above to improve browser releated application performance,
XX-Net/code/default/x_tunnel/local/tls_relay_front/connect_creator.py,75,"xlog.exception(""alpn:%r"", e)",
XX-Net/code/default/x_tunnel/local/tls_relay_front/connect_creator.py,88,"sometimes, we want to use raw tcp socket directly(select/epoll), so setattr it to ssl socket.",
XX-Net/code/default/x_tunnel/local/tls_relay_front/check_ip.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/tls_relay_front/check_ip.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/tls_relay_front/check_ip.py,46,case 1: only ip,
XX-Net/code/default/x_tunnel/local/tls_relay_front/check_ip.py,47,case 2: ip + domain,
XX-Net/code/default/x_tunnel/local/tls_relay_front/check_ip.py,48,connect use domain,
XX-Net/code/default/x_tunnel/local/heroku_front/test.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/heroku_front/test.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/heroku_front/front.py,71,"self.logger.debug(""%s %s%s trace:%s"", method, response.ssl_sock.host, path, response.task.get_trace())",
XX-Net/code/default/x_tunnel/local/heroku_front/front.py,79,"force schema to http, avoid cert fail on heroku curl.",
XX-Net/code/default/x_tunnel/local/heroku_front/front.py,80,and all x-server provide ipv4 access,
XX-Net/code/default/x_tunnel/local/heroku_front/front.py,99,"self.logger.info('%s ""PHP %s %s %s"" %s %s', handler.address_string(), handler.command, url, handler.protocol_version, response.status, response.getheader('Content-Length', '-'))",
XX-Net/code/default/x_tunnel/local/heroku_front/front.py,100,"self.logger.debug(""status:%d"", status)",
XX-Net/code/default/x_tunnel/local/heroku_front/web_control.py,1,!/usr/bin/env python,
XX-Net/code/default/x_tunnel/local/heroku_front/web_control.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,9,front,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,13,http_dispatcher,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,20,http1,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,26,connect_manager,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,30,check_ip,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,34,connect_creator,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,37,host_manager,
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,38,"""xxnet4.herokuapp.com""",
XX-Net/code/default/x_tunnel/local/heroku_front/config.py,40,ip_manager,
XX-Net/code/default/x_tunnel/local/heroku_front/check_ip.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/heroku_front/check_ip.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/heroku_front/check_ip.py,138,case 1: only ip,
XX-Net/code/default/x_tunnel/local/heroku_front/check_ip.py,139,case 2: ip + domain,
XX-Net/code/default/x_tunnel/local/heroku_front/check_ip.py,140,connect use domain,
XX-Net/code/default/x_tunnel/local/cloudflare_front/test.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/cloudflare_front/test.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudflare_front/test.py,40,"content, status, response = front.request(""GET"", ""scan1.xx-net.net"", ""/"", timeout=10)",
XX-Net/code/default/x_tunnel/local/cloudflare_front/web_control.py,1,!/usr/bin/env python,
XX-Net/code/default/x_tunnel/local/cloudflare_front/web_control.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,9,front,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,13,http_dispatcher,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,20,http 2 worker,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,23,connect_manager,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,28,check_ip,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,31,connect_creator,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,34,host_manager,
XX-Net/code/default/x_tunnel/local/cloudflare_front/config.py,37,ip_manager,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,1,!/usr/bin/env python3,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,125,format: [ip] [domain [sni] ],
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,127,case 1: only ip,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,128,case 2: ip domain,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,129,case 3: ip domain sni,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,130,case 4: domain,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,131,case 5: domain sni,
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,150,"print(""Usage: check_ip.py [ip] [top_domain] [wait_time=0]"")",
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,166,check_all_domain(check_ip),
XX-Net/code/default/x_tunnel/local/cloudflare_front/check_ip.py,167,check_all_ip(check_ip),
XX-Net/code/default/x_tunnel/local/cloudfront_front/test.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/cloudfront_front/test.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudfront_front/test.py,43,"content, status, response = front.request(""GET"", ""dns.xx-net.net"", path=""/query?domain=www.google.com"")",
XX-Net/code/default/x_tunnel/local/cloudfront_front/web_control.py,1,!/usr/bin/env python,
XX-Net/code/default/x_tunnel/local/cloudfront_front/web_control.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,9,front,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,13,http_dispatcher,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,20,http 2 worker,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,24,connect_manager,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,29,check_ip,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,32,connect_creator,
XX-Net/code/default/x_tunnel/local/cloudfront_front/config.py,35,ip_manager,
XX-Net/code/default/x_tunnel/local/cloudfront_front/connect_creator.py,35,get_subj_alt_name cost near 100ms. be careful.,
XX-Net/code/default/x_tunnel/local/cloudfront_front/connect_creator.py,39,"self.logger.warn(""get_subj_alt_name fail:%r"", e)",
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,1,!/usr/bin/env python2,
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,2,coding:utf-8,
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,106,case 1: only ip,
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,107,case 2: ip + domain,
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,108,connect use domain,
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,141,check_all_ip(check_ip),
XX-Net/code/default/x_tunnel/local/cloudfront_front/check_ip.py,142,exit(0),
XX-Net/code/default/lib/win32/win32elevate.py,138,this is host process that doesn't have administrative rights,
XX-Net/code/default/lib/win32/win32elevate.py,146,"TODO: some streams were redirected, we need to manually work them",
XX-Net/code/default/lib/win32/win32elevate.py,147,currently just raise an exception,
XX-Net/code/default/lib/win32/win32elevate.py,159,"This is elevated process, either it is launched by host process or user manually",
XX-Net/code/default/lib/win32/win32elevate.py,160,elevated the rights for this script. We check it by examining last parameter,
XX-Net/code/default/lib/win32/win32elevate.py,162,"this is script-elevated process, remove the marker",
XX-Net/code/default/lib/win32/win32elevate.py,165,Now attach our elevated console to parent's console.,
XX-Net/code/default/lib/win32/win32elevate.py,166,first we free our own console,
XX-Net/code/default/lib/win32/win32elevate.py,169,then we attach to parent process console,
XX-Net/code/default/lib/win32/win32elevate.py,173,"indicate we're already running with administrative rights, see docstring",
XX-Net/code/default/lib/win32/win32elevate.py,181,"Don't attached to parent process when waitAndClose is ""True""",
XX-Net/code/default/lib/win32/win32elevate.py,182,"TODO: some streams were redirected, we need to manually work them",
XX-Net/code/default/lib/win32/win32elevate.py,183,currently just don't attached to parent process,
XX-Net/code/default/lib/win32/win_inet_pton.py,1,"This software released into the public domain. Anyone is free to copy,",
XX-Net/code/default/lib/win32/win_inet_pton.py,2,"modify, publish, use, compile, sell, or distribute this software,",
XX-Net/code/default/lib/win32/win_inet_pton.py,3,"either in source code form or as a compiled binary, for any purpose,",
XX-Net/code/default/lib/win32/win_inet_pton.py,4,"commercial or non-commercial, and by any means.",
XX-Net/code/default/lib/win32/win_inet_pton.py,84,Adding our two functions to the socket library,
XX-Net/code/default/lib/win32/systray/traybar.py,80,print msg,
XX-Net/code/default/lib/win32/systray/traybar.py,86,Register the Window class.,
XX-Net/code/default/lib/win32/systray/traybar.py,118,already started,
XX-Net/code/default/lib/win32/systray/traybar.py,125,not started,
XX-Net/code/default/lib/win32/systray/traybar.py,143,"release previous icon, if a custom one was loaded",
XX-Net/code/default/lib/win32/systray/traybar.py,144,note: it's important *not* to release the icon if we loaded the default system icon (with,
XX-Net/code/default/lib/win32/systray/traybar.py,145,the LoadIcon function) - this is why we assign self._hicon only if it was loaded using LoadImage,
XX-Net/code/default/lib/win32/systray/traybar.py,146,TODO don't reload if not necessary,
XX-Net/code/default/lib/win32/systray/traybar.py,151,Try and find a custom icon,
XX-Net/code/default/lib/win32/systray/traybar.py,157,Can't find icon file - using default,
XX-Net/code/default/lib/win32/systray/traybar.py,185,Terminate the app.,
XX-Net/code/default/lib/win32/systray/traybar.py,186,TODO * release self._menu with DestroyMenu and reset the memeber,
XX-Net/code/default/lib/win32/systray/traybar.py,187,* release self._hicon with DestoryIcon and reset the member,
XX-Net/code/default/lib/win32/systray/traybar.py,188,* release loaded menu icons (loaded in _load_menu_icon) with DeleteObject,
XX-Net/code/default/lib/win32/systray/traybar.py,189,(we don't keep those objects anywhere now),
XX-Net/code/default/lib/win32/systray/traybar.py,194,print lparam,
XX-Net/code/default/lib/win32/systray/traybar.py,212,"SetMenuDefaultItem(self._menu, 1000, 0)",
XX-Net/code/default/lib/win32/systray/traybar.py,216,See http://msdn.microsoft.com/library/default.asp?url=/library/en-us/winui/menus_0hdi.asp,
XX-Net/code/default/lib/win32/systray/traybar.py,246,First load the icon.,
XX-Net/code/default/lib/win32/systray/traybar.py,255,Fill the background.,
XX-Net/code/default/lib/win32/systray/traybar.py,258,draw the icon,
XX-Net/code/default/lib/win32/systray/traybar.py,262,No need to free the brush,
XX-Net/code/default/lib/win32/systray/win32_adapter.py,79,WPARAM is defined as UINT_PTR (unsigned type),
XX-Net/code/default/lib/win32/systray/win32_adapter.py,80,LPARAM is defined as LONG_PTR (signed type),
XX-Net/code/default/lib/win32/systray/__init__.py,1,infi.systray,
XX-Net/code/default/lib/noarch/xlog.py,11,reload(sys),
XX-Net/code/default/lib/noarch/xlog.py,12,sys.setdefaultencoding('utf8'),
XX-Net/code/default/lib/noarch/xlog.py,30,id => line,
XX-Net/code/default/lib/noarch/xlog.py,110,"self.info(""roll_log %s -> %s"", old_name, new_name)",
XX-Net/code/default/lib/noarch/xlog.py,194,=================================================================,
XX-Net/code/default/lib/noarch/simple_http_server.py,30,for %s,
XX-Net/code/default/lib/noarch/simple_http_server.py,34,for %r,
XX-Net/code/default/lib/noarch/simple_http_server.py,59,"self.logger.debug(""new connect from:%s"", self.address_string())",
XX-Net/code/default/lib/noarch/simple_http_server.py,73,"self.logger.info('Connected from %r', self.client_address)",
XX-Net/code/default/lib/noarch/simple_http_server.py,85,"self.logger.debug(""closed from %s:%d"", self.client_address[0], self.client_address[1])",
XX-Net/code/default/lib/noarch/simple_http_server.py,105,set in case of error on the first line,
XX-Net/code/default/lib/noarch/simple_http_server.py,121,"RFC 2145 section 3.1 says there can be only one ""."" and",
XX-Net/code/default/lib/noarch/simple_http_server.py,122,- major and minor numbers MUST be treated as,
XX-Net/code/default/lib/noarch/simple_http_server.py,123,separate integers;,
XX-Net/code/default/lib/noarch/simple_http_server.py,124,"- HTTP/2.4 is a lower version than HTTP/2.13, which in",
XX-Net/code/default/lib/noarch/simple_http_server.py,125,turn is lower than HTTP/12.3;,
XX-Net/code/default/lib/noarch/simple_http_server.py,126,- Leading zeros MUST be ignored by recipients.,
XX-Net/code/default/lib/noarch/simple_http_server.py,147,Examine the headers and look for a Connection directive,
XX-Net/code/default/lib/noarch/simple_http_server.py,150,email.message_from_file(self.rfile),
XX-Net/code/default/lib/noarch/simple_http_server.py,189,actually send the response if not already done.,
XX-Net/code/default/lib/noarch/simple_http_server.py,194,"self.logger.warn(""socket error:%r"", e)",
XX-Net/code/default/lib/noarch/simple_http_server.py,203,except OpenSSL.SSL.SysCallError as e:,
XX-Net/code/default/lib/noarch/simple_http_server.py,204,"self.logger.warn(""socket error:%r"", e)",
XX-Net/code/default/lib/noarch/simple_http_server.py,207,"self.logger.exception(""GetReqTimeout %r"", e)",
XX-Net/code/default/lib/noarch/simple_http_server.py,294,Define the function and return True to accept,
XX-Net/code/default/lib/noarch/simple_http_server.py,409,"self.logger.warn(""download broken"")",
XX-Net/code/default/lib/noarch/simple_http_server.py,423,server can listen multi-port,
XX-Net/code/default/lib/noarch/simple_http_server.py,431,"self.logger.info(""server %s:%d started."", address[0], address[1])",
XX-Net/code/default/lib/noarch/simple_http_server.py,479,server.pem's location (containing the server private key and the server certificate).,
XX-Net/code/default/lib/noarch/simple_http_server.py,493,EINTR:,
XX-Net/code/default/lib/noarch/simple_http_server.py,511,EINTR:,
XX-Net/code/default/lib/noarch/simple_http_server.py,527,Resource temporarily unavailable is EAGAIN,
XX-Net/code/default/lib/noarch/simple_http_server.py,528,and that's not really an error.,
XX-Net/code/default/lib/noarch/simple_http_server.py,529,"It means ""I don't have answer for you right now and",
XX-Net/code/default/lib/noarch/simple_http_server.py,530,"you have told me not to wait,",
XX-Net/code/default/lib/noarch/simple_http_server.py,531,"so here I am returning without answer.""",
XX-Net/code/default/lib/noarch/simple_http_server.py,565,"self.logger.debug(""connect from %s:%d"", address[0], address[1])",
XX-Net/code/default/lib/noarch/simple_http_server.py,590,convert 0..255 to 97..122,
XX-Net/code/default/lib/noarch/simple_http_server.py,591,sys.stdout.buffer.write(ba),
XX-Net/code/default/lib/noarch/encrypt.py,1,!/usr/bin/env python,
XX-Net/code/default/lib/noarch/encrypt.py,3,Copyright (c) 2014 clowwindy,
XX-Net/code/default/lib/noarch/encrypt.py,4,,
XX-Net/code/default/lib/noarch/encrypt.py,5,"Permission is hereby granted, free of charge, to any person obtaining a copy",
XX-Net/code/default/lib/noarch/encrypt.py,6,"of this software and associated documentation files (the ""Software""), to deal",
XX-Net/code/default/lib/noarch/encrypt.py,7,"in the Software without restriction, including without limitation the rights",
XX-Net/code/default/lib/noarch/encrypt.py,8,"to use, copy, modify, merge, publish, distribute, sublicense, and/or sell",
XX-Net/code/default/lib/noarch/encrypt.py,9,"copies of the Software, and to permit persons to whom the Software is",
XX-Net/code/default/lib/noarch/encrypt.py,10,"furnished to do so, subject to the following conditions:",
XX-Net/code/default/lib/noarch/encrypt.py,11,,
XX-Net/code/default/lib/noarch/encrypt.py,12,The above copyright notice and this permission notice shall be included in,
XX-Net/code/default/lib/noarch/encrypt.py,13,all copies or substantial portions of the Software.,
XX-Net/code/default/lib/noarch/encrypt.py,14,,
XX-Net/code/default/lib/noarch/encrypt.py,15,"THE SOFTWARE IS PROVIDED ""AS IS"", WITHOUT WARRANTY OF ANY KIND, EXPRESS OR",
XX-Net/code/default/lib/noarch/encrypt.py,16,"IMPLIED, INCLUDING BUT NOT LIMITED TO THE WARRANTIES OF MERCHANTABILITY,",
XX-Net/code/default/lib/noarch/encrypt.py,17,FITNESS FOR A PARTICULAR PURPOSE AND NONINFRINGEMENT. IN NO EVENT SHALL THE,
XX-Net/code/default/lib/noarch/encrypt.py,18,"AUTHORS OR COPYRIGHT HOLDERS BE LIABLE FOR ANY CLAIM, DAMAGES OR OTHER",
XX-Net/code/default/lib/noarch/encrypt.py,19,"LIABILITY, WHETHER IN AN ACTION OF CONTRACT, TORT OR OTHERWISE, ARISING FROM,",
XX-Net/code/default/lib/noarch/encrypt.py,20,OUT OF OR IN CONNECTION WITH THE SOFTWARE OR THE USE OR OTHER DEALINGS IN THE,
