file path,line #,comment,satd
flask/setup.py,8,Metadata goes in setup.cfg. These are here for GitHub's dependency graph.,not
flask/src/flask/debughelpers.py,56,In case just a slash was appended we can be extra helpful,not
flask/src/flask/blueprints.py,6,a singleton sentinel value for parameter defaults,not
flask/src/flask/blueprints.py,18,: a reference to the current application,not
flask/src/flask/blueprints.py,21,: a reference to the blueprint that created this setup state.,not
flask/src/flask/blueprints.py,24,: a dictionary with all options that were passed to the,not
flask/src/flask/blueprints.py,25,: :meth:`~flask.Flask.register_blueprint` method.,not
flask/src/flask/blueprints.py,28,: as blueprints can be registered multiple times with the,not
flask/src/flask/blueprints.py,29,: application and not everything wants to be registered,not
flask/src/flask/blueprints.py,30,": multiple times on it, this attribute can be used to figure",not
flask/src/flask/blueprints.py,31,: out if the blueprint was registered in the past already.,not
flask/src/flask/blueprints.py,38,": The subdomain that the blueprint should be active for, ``None``",not
flask/src/flask/blueprints.py,39,: otherwise.,not
flask/src/flask/blueprints.py,45,: The prefix that should be used for all URLs defined on the,not
flask/src/flask/blueprints.py,46,: blueprint.,not
flask/src/flask/blueprints.py,49,: A dictionary with URL defaults that is added to each and every,not
flask/src/flask/blueprints.py,50,: URL that was defined with the blueprint.,not
flask/src/flask/blueprints.py,135,: Blueprint local JSON decoder class to use.,not
flask/src/flask/blueprints.py,136,: Set to ``None`` to use the app's :class:`~flask.app.Flask.json_encoder`.,not
flask/src/flask/blueprints.py,138,: Blueprint local JSON decoder class to use.,not
flask/src/flask/blueprints.py,139,: Set to ``None`` to use the app's :class:`~flask.app.Flask.json_decoder`.,not
flask/src/flask/blueprints.py,142,TODO remove the next three attrs when Sphinx :inherited-members: works,SATD
flask/src/flask/blueprints.py,143,https://github.com/sphinx-doc/sphinx/issues/741,not
flask/src/flask/blueprints.py,145,: The name of the package or module that this app belongs to. Do not,not
flask/src/flask/blueprints.py,146,: change this once it is set by the constructor.,not
flask/src/flask/blueprints.py,149,: Location of the template files to be added to the template lookup.,not
flask/src/flask/blueprints.py,150,: ``None`` if templates should not be added.,not
flask/src/flask/blueprints.py,153,: Absolute path to the package on the filesystem. Used to look up,not
flask/src/flask/blueprints.py,154,: resources contained in the package.,not
flask/src/flask/sessions.py,27,: Some implementations can detect whether a session is newly,not
flask/src/flask/sessions.py,28,": created, but that is not guaranteed. Use with caution. The mixin",not
flask/src/flask/sessions.py,29,default is hard-coded ``False``.,not
flask/src/flask/sessions.py,32,: Some implementations can detect changes to the session and set,not
flask/src/flask/sessions.py,33,: this when that happens. The mixin default is hard coded to,not
flask/src/flask/sessions.py,34,: ``True``.,not
flask/src/flask/sessions.py,37,: Some implementations can detect when session data is read or,not
flask/src/flask/sessions.py,38,: written and set this when that happens. The mixin default is hard,not
flask/src/flask/sessions.py,39,: coded to ``True``.,not
flask/src/flask/sessions.py,52,": When data is changed, this is set to ``True``. Only the session",not
flask/src/flask/sessions.py,53,: dictionary itself is tracked; if the session contains mutable,not
flask/src/flask/sessions.py,54,: data (for example a nested dict) then this must be set to,not
flask/src/flask/sessions.py,55,: ``True`` manually when modifying that data. The session cookie,not
flask/src/flask/sessions.py,56,: will only be written to the response if this is ``True``.,not
flask/src/flask/sessions.py,59,": When data is read or written, this is set to ``True``. Used by",not
flask/src/flask/sessions.py,60,:class:`.SecureCookieSessionInterface` to add a ``Vary: Cookie``,not
flask/src/flask/sessions.py,61,": header, which allows caching proxies to cache different pages for",not
